315,"(1036.283, 1115.1724)","(1318.4717, 879.8368)",0,True,31,"(1036.283, 1115.1724)","(1318.4717, 879.8368)",1,True,31,"(1036.283, 1115.1724)","(1318.4717, 879.8368)",2,True,31
316,"(1213.6324, 844.2423)","(1079.7469, 1127.0329)",0,True,57,"(1213.6324, 844.2423)","(1079.7469, 1127.0329)",1,True,57,"(1213.6324, 844.2423)","(1079.7469, 1127.0329)",2,True,57
317,"(995.7123, 970.9339)","(1529.6627, 923.9128)",0,True,52,"(995.7123, 970.9339)","(1529.6627, 923.9128)",1,True,52,"(995.7123, 970.9339)","(1529.6627, 923.9128)",2,True,52
320,"(1050.7217, 1119.1125)","(1478.0561, 823.2213)",0,True,30,"(1050.7217, 1119.1125)","(1478.0561, 823.2213)",1,True,30,"(1050.7217, 1119.1125)","(1478.0561, 823.2213)",2,True,30
321,"(1102.9494, 1341.961)","(995.7123, 970.9339)",0,True,14,"(1102.9494, 1341.961)","(995.7123, 970.9339)",1,True,14,"(1102.9494, 1341.961)","(995.7123, 970.9339)",2,True,14
322,"(935.2122, 1087.592)","(1548.6977, 1297.3171)",0,True,38,"(935.2122, 1087.592)","(1548.6977, 1297.3171)",1,True,38,"(935.2122, 1087.592)","(1548.6977, 1297.3171)",2,True,38
324,"(995.7123, 970.9339)","(916.3642, 1282.2474)",0,True,52,"(995.7123, 970.9339)","(916.3642, 1282.2474)",1,True,52,"(995.7123, 970.9339)","(916.3642, 1282.2474)",2,True,52
329,"(1332.8516, 878.8601)","(1613.1015, 1173.8007)",0,True,56,"(1332.8516, 878.8601)","(1613.1015, 1173.8007)",1,True,56,"(1332.8516, 878.8601)","(1613.1015, 1173.8007)",2,True,56
335,"(1548.6977, 1297.3171)","(1382.9153, 1314.1637)",0,True,24,"(1548.6977, 1297.3171)","(1382.9153, 1314.1637)",1,True,24,"(1548.6977, 1297.3171)","(1382.9153, 1314.1637)",2,True,24
337,"(914.8042, 1050.9735)","(1477.1081, 1175.0133)",0,True,42,"(914.8042, 1050.9735)","(1477.1081, 1175.0133)",1,True,42,"(914.8042, 1050.9735)","(1477.1081, 1175.0133)",2,True,42
339,"(981.0215, 967.8221)","(1521.1478, 1006.8146)",0,True,51,"(981.0215, 967.8221)","(1521.1478, 1006.8146)",1,True,51,"(981.0215, 967.8221)","(1521.1478, 1006.8146)",2,True,51
345,"(847.212, 1254.9082)","(1389.475, 1208.5837)",0,True,32,"(847.212, 1254.9082)","(1389.475, 1208.5837)",1,True,32,"(847.212, 1254.9082)","(1389.475, 1208.5837)",2,True,32
347,"(1390.6588, 1180.4735)","(1442.3297, 1262.062)",0,True,21,"(1390.6588, 1180.4735)","(1442.3297, 1262.062)",1,True,21,"(1390.6588, 1180.4735)","(1442.3297, 1262.062)",2,True,21
350,"(945.4403, 931.0829)","(1137.7973, 1142.8737)",0,True,50,"(945.4403, 931.0829)","(1137.7973, 1142.8737)",1,True,50,"(945.4403, 931.0829)","(1137.7973, 1142.8737)",2,True,50
355,"(1145.2653, 1352.6979)","(1257.913, 954.3956)",0,True,11,"(1145.2653, 1352.6979)","(1257.913, 954.3956)",1,True,11,"(1145.2653, 1352.6979)","(1257.913, 954.3956)",2,True,11
357,"(1233.7181, 1330.7505)","(903.4759, 1137.2339)",0,True,8,"(1233.7181, 1330.7505)","(903.4759, 1137.2339)",1,True,8,"(1233.7181, 1330.7505)","(903.4759, 1137.2339)",2,True,8
